 Flow Duration, Bwd Packet Length Std, Flow IAT Std, Packet Length Std, SYN Flag Count, ACK Flag Count, Average Packet Size
115838435,254.8488886,4869179.425,178.0816956,0,0,45.36666667
115838284,338.7701716,4772792.538,245.3467698,0,0,84.06060606
5361135,0,3082141.532,3.286335345,0,0,3
115435534,139.9306736,4866664.125,126.5526793,0,0,36.96666667
115621351,377.2093899,4853697.59,269.2262041,0,0,82.22580645
115240887,98.72917502,4809840.974,130.8166511,0,0,38.09375
115241136,98.15328149,4764224.342,116.1352437,0,0,34.39393939
1510,0,0,0,0,1,9
68237,118.0338934,17185.20915,187.9992401,0,0,110.2857143
5891507,0,3369520.861,3.286335345,0,0,3
117584202,325.9804216,4594997.148,252.9418714,0,0,130.0540541
117584292,356.047109,4395926.317,276.7073732,0,0,167.0232558
5761768,0,3294192.242,3.286335345,0,0,3
5761983,0,3294775.678,3.286335345,0,0,3
115833983,199.2599495,4845742.564,151.9427382,0,0,42.3
115833714,262.3339929,4756461.04,199.352356,0,0,74.36363636
5550224,0,3172807.67,3.286335345,0,0,3
115599554,868.5424286,3474427.887,868.8285316,0,0,686.4567901
6007440,0,3435737.037,3.286335345,0,0,3
116053680,30.92031588,4863446.804,62.73057254,0,0,18.1
118038651,156.4506829,4527961.242,201.8878068,0,0,91.35897436
115809131,118.0169479,4859811.844,164.8803541,0,0,45.2
115921308,87.8175598,4744948.379,147.9731632,0,0,53.63636364
2182,0,0,0,0,1,9
49283,428.0093457,11751.87096,319.4915324,0,0,187.8571429
57507,428.0093457,11176.86668,319.3698036,0,0,187.7142857
8239,0,0,0,0,1,9
15518260,734.5054459,3578228.577,534.1656025,0,0,266.1
9752961,341.5117128,3264449.072,439.6314113,0,0,241.375
938476,870.1437812,315337.2253,660.2620355,0,0,386.8888889
5490697,0,3153061.69,3.286335345,0,0,3
478,0,0,0,0,1,9
10349442,138.0289825,3434909.994,583.7893456,0,0,241.1111111
10325074,587.6512166,2704118.038,728.9588335,0,0,465.5714286
48,0,0,0,0,1,9
30,0,0,0,0,1,9
67633231,549.0126052,4350695.753,473.283279,0,0,235.2962963
5237456,0,2992234.873,3.286335345,0,0,3
115305472,962.9636039,3873500.605,863.222056,0,0,563.1290323
4119292,1107.683327,716133.1349,1160.956136,0,0,1014.586207
5465344,0,3138225.404,3.286335345,0,0,3
103,0,0,0,0,1,9
5170206,0,2971972.183,3.286335345,0,0,3
115230282,212.3553548,4865825.956,160.0768968,0,0,44.13333333
40793439,576.3994151,4542017.398,407.5315939,0,0,138.125
5183831,0,2960825.008,3.286335345,0,0,3
74119700,591.5098247,4754688.585,414.277346,0,0,111.7727273
5319943,0,3039320.468,3.286335345,0,0,3
115379759,474.0007882,4869263.439,324.6926752,0,0,76.46666667
116044907,66.176753,4847044.862,102.2487479,0,0,28.76666667
61027925,350.2069388,4715746.019,337.1716039,0,0,117.5
61007014,323.4052154,4714273.439,329.6803214,0,0,112.65
5981418,0,3409504.94,3.286335345,0,0,3
30988606,811.8468733,1339448.518,1111.405277,0,0,1112.825301
66359,1131.003537,16603.87289,792.6742711,0,0,387.1428571
1380,0,0,0,0,1,9
601861,660.3318863,198825.3605,518.1782994,0,0,339
5990,0,0,0,0,1,9
5851,0,0,0,0,1,9
66439,659.9872726,15760.76624,518.0333269,0,0,339.25
66931,659.9872726,15804.31981,518.0333269,0,0,339.25
3086,0,0,0,0,1,9
5173116,0,2958619.297,3.286335345,0,0,3
5172829,0,2958351.696,3.286335345,0,0,3
8,0,0,0,0,1,9
5535626,0,1952991.842,2.927700219,0,0,2
115595237,880.4704125,3263671.635,916.039555,0,0,770.7553191
5282738,0,3022127.195,3.286335345,0,0,3
5282706,0,3022138.895,3.286335345,0,0,3
10074905,413.9043368,3252290.86,791.587071,0,0,352.1
10095028,406.7490627,3251386.443,682.0575289,0,0,311.8
56,0,0,0,0,1,9
32,0,0,0,0,1,9
5543875,0,3180305.788,3.286335345,0,0,3
115603564,860.2293207,4614326.481,697.1982798,0,0,341.8421053
5909386,0,3391156.771,3.286335345,0,0,3
5927330,0,3401769.843,3.286335345,0,0,3
118006679,320.6952603,4614240.148,240.3637915,0,0,105.4166667
118007538,347.8420872,4549560.539,263.7915025,0,0,132.2631579
11,0,0,0,0,1,9
5339969,0,3061528.264,3.286335345,0,0,3
60489774,113.1554843,4587409.705,153.9210054,0,0,58.22727273
5532172,0,3164844.981,3.286335345,0,0,3
80238428,93.3652651,4941470.933,348.7803991,0,0,94.81818182
115381959,313.6248634,4858188.74,374.738851,0,0,103.5
5531047,0,3164211.193,3.286335345,0,0,3
115616380,380.5951104,4844247.438,401.9725744,0,0,123.1290323
5148689,0,2943208.653,3.286335345,0,0,3
110119104,187.7475509,4966153.763,325.5913377,0,0,88.89285714
5999261,547.3006486,2310281.141,398.8415144,0,0,248.4285714
5999296,0,3430314.983,3.033150178,0,0,3.5
60168096,111.8670342,4743010.029,140.8501399,0,0,48.85
35991032,929.1534737,3450146.497,676.1297164,0,0,400.3333333
5810309,0,3322421.885,3.286335345,0,0,3
5842436,0,3341141.389,3.286335345,0,0,3
26203024,783.7245781,3518197.573,571.9176913,0,0,301
31563363,741.1937283,4332853.059,509.9062192,0,0,173.5
31439670,907.7703847,3992763.378,631.2833697,0,0,283.6470588
32,0,0,0,0,1,9
91,0,0,0,0,1,9
57,0,0,0,0,1,9
104,0,0,0,0,1,9
102,0,0,0,0,1,9
62,0,0,0,0,1,9
67,0,0,0,0,1,9
49,0,0,0,0,1,9
61,0,0,0,0,1,9
72,0,0,0,0,1,9
5916976,0,3402643.155,3.286335345,0,0,3
5916780,0,3402713.376,3.286335345,0,0,3
46244309,588.6910596,4157641.692,450.9906076,0,0,244.7619048
46256665,923.4966763,4315190.541,643.4035322,0,0,270.5263158
47655615,847.6501859,2701940.791,751.8768863,0,0,543.6071429
49056702,716.0383775,1379548.178,788.4962635,0,0,802.2735426
46405424,588.6129234,1968750.7,690.1188544,0,0,736.1296296
46467808,659.4476019,3642123.821,545.3735923,0,0,377.2758621
46414806,745.5042267,2562682.979,748.0970541,0,0,682.6031746
47591629,619.9749775,2344333.373,645.1129176,0,0,639.1466667
46043810,717.5338409,3544341.527,691.7361274,0,0,545.0645161
13590618,310.638375,3093140.129,274.0529146,0,0,204.5454545
13186944,379.0105539,3644288.927,294.1653919,0,0,168.125
368165,176.5226614,119362.3639,146.7543501,0,0,93
374851,176.5226614,122172.2147,146.7543501,0,0,93
4881,0,0,0,0,1,9
57,0,0,0,0,1,9
65234,176.5226614,16566.48041,146.7543501,0,0,93
19,0,0,0,0,1,9
124,0,0,0,0,1,9
64952,176.5226614,16596.70856,146.7543501,0,0,93
65362,204.4040117,16550.02622,146.7543501,0,0,93
64817,176.5226614,16574.4995,146.7543501,0,0,93
140,0,0,0,0,1,9
181,0,0,0,0,1,9
65324,176.5226614,16802.61934,146.7543501,0,0,93
152,0,0,0,0,1,9
65399,176.5226614,16793.19819,146.7543501,0,0,93
41,0,0,0,0,1,9
65674,176.5226614,16747.4875,146.7543501,0,0,93
118,0,0,0,0,1,9
65930,176.5226614,16616.67526,146.7543501,0,0,93
119,0,0,0,0,1,9
65816,176.5226614,16751.6288,146.7543501,0,0,93
119,0,0,0,0,1,9
65248,176.5226614,16749.67359,146.7543501,0,0,93
67665,176.5226614,17365.04941,146.7543501,0,0,93
138,0,0,0,0,1,9
207334,176.5226614,55071.92006,146.7543501,0,0,93
161,0,0,0,0,1,9
115898292,154.6391499,4835242.259,138.550736,0,0,50.4516129
115760166,325.9804216,4617103.776,243.3914128,0,0,106.6486486
117259771,199.2599495,4812280.924,151.9427382,0,0,42.3
117266958,343.6130214,4528543.123,266.0647646,0,0,142.5128205
115759751,1052.19777,4426059.598,804.4434221,0,0,349.5581395
115759623,1034.786922,4425854.969,806.254319,0,0,380.8604651
5461610,0,3121219.346,3.286335345,0,0,3
5461565,0,3122072.449,3.286335345,0,0,3
115524540,246.6729665,4842488.874,175.7902405,0,0,44.67741935
115524519,420.1594369,4842985.593,291.8004991,0,0,67.32258065
115446344,1261.421135,4096298.947,1080.540122,0,0,639.7962963
5983484,0,3362263.79,3.033150178,0,0,3.5
65215193,126.3956271,4530476.376,125.5887636,0,0,54.27272727
5214829,190.6759904,1791970.623,149.1915249,0,0,87.625
116136278,1188.56177,3798388.194,1078.709509,0,0,715.5909091
11785036,1145.700516,2361772.558,1027.087881,0,0,737.4736842
10188845,211.7400923,2935246.575,190.5979457,0,0,111.5
5214002,2.828427125,2917472.225,3.033150178,0,0,3.5
15488953,1214.931049,2332906.353,1123.165653,0,0,779.173913
116028629,134.962852,4792076.996,112.2175579,0,0,45.0625
5230540,0,1785312.502,2.927700219,0,0,2
75177992,177.0454487,4611159.253,136.8813355,0,0,53.95833333
115447705,81.1418511,4879972.318,72.2697692,0,0,25.17241379
5090883,0,2918705.451,3.286335345,0,0,3
115182407,279.9269973,4831868.801,206.1710039,0,0,68.09677419
119228402,347.8420872,4601183.641,257.8636931,0,0,112.1621622
65232772,92.86549413,4505436.47,94.38404434,0,0,29.72727273
13,0,0,0,0,1,9
13,0,0,0,0,1,9
15,0,6.363961031,0,0,1,8
22,0,0,0,0,1,9
50,0,0,0,0,1,9
77,0,0,0,0,1,9
22,0,0,0,0,1,9
25,0,0,0,0,1,9
18,0,0,0,0,1,9
75,0,0,0,0,1,9
3,0,0,0,0,1,9
19,0,0,0,0,1,9
24,0,0,0,0,1,9
69,0,0,0,0,1,9
10180952,376.510624,3656284.299,265.030187,0,0,143.625
68,0,0,0,0,1,9
5307744,292.1546394,1919128.005,236.813029,0,0,149.5714286
24,0,0,0,0,1,9
82,0,0,0,0,1,9
114,0,0,0,0,1,9
98,0,0,0,0,1,9
92,0,0,0,0,1,9
60149952,928.9614273,22700000,532.0016708,0,0,228.875
51031265,760.5052597,19200000,503.2222284,0,0,218.375
49,0,0,0,0,1,9
60171138,839.199142,20000000,704.4320859,0,0,482
116167,0,0,0,0,1,0
73,0,0,0,0,1,9
43,0,0,0,0,1,9
115960834,262.3339929,4759263.543,199.352356,0,0,74.36363636
110962145,134.8077997,4748873.014,113.7342509,0,0,46.51612903
113957878,359.738469,4537532.924,277.9250948,0,0,137.974359
5661039,0,3236345.475,0,0,0,0
5661022,0,3236562.707,0,0,0,0
115993975,300.722214,4734090.506,229.8573686,0,0,98.58333333
115956865,300.722214,4739980.445,229.8573686,0,0,98.58333333
115994008,326.1790378,4635141.012,249.6225047,0,0,121.3333333
6032,0,0,0,0,1,0
6015,0,0,0,0,1,0
5577,0,0,0,0,1,0
61569,429.5,11541.35558,320.7138244,0,0,185.4285714
47207,430,11853.36842,321.1474962,0,0,185.7142857
47815,430,11248.1382,305.2503526,0,0,162.5
47251,430,11943.55673,321.1474962,0,0,185.7142857
15061,0,0,0,0,1,0
12096,0,0,0,0,1,0
88069,430,17177.69503,321.1474962,0,0,185.7142857
51771,430,11570.83784,321.1474962,0,0,185.7142857
3129112,0,909550.9351,0,0,0,0
23169,0,0,0,0,1,0
23286,0,0,0,0,1,0
112977739,369.4682761,4232784.012,287.4123266,0,0,189.0681818
112961989,350.1429933,4229798.558,273.6616524,0,0,162.6818182
116097817,262.3339929,4771666.213,198.6982592,0,0,74
115732539,199.2599495,4872519.705,151.4296245,0,0,42.1
47102,428.0093457,11855.32076,318.6466919,0,0,186.8571429
183,0,0,0,0,1,9
174,0,0,0,0,1,9
47374,427.5093566,11983.13893,318.2149992,0,0,186.5714286
110967659,134.8077997,4775741.723,112.9003093,0,0,46.12903226
5289927,0,3016341.171,3.286335345,0,0,3
5387867,0,3072304.592,3.286335345,0,0,3
5290393,0,3016235.916,3.286335345,0,0,3
5387946,0,3071586.883,3.286335345,0,0,3
19063547,792.0209593,4173480.624,536.2611982,0,0,222.8
23245476,736.3224837,4003997.931,503.8722366,0,0,188.8333333
22199061,723.2586444,3991178.177,495.2409929,0,0,186.1666667
35158379,681.8537757,4371616.727,470.3746025,0,0,162.2857143
415368,883.00453,119844.8769,588.0270213,0,0,277.25
108,0,0,0,0,1,9
5462817,0,3116241.323,3.286335345,0,0,3
22542344,738.771954,3992007.428,505.4915353,0,0,189.3333333
23084091,721.6256647,4000044.518,494.1626951,0,0,185.8333333
27566542,738.771954,4306502.497,505.4915353,0,0,189.3333333
22077007,551.8829672,3853195.857,406.2254895,0,0,186.3846154
5008,0,0,0,0,1,9
80447,660.1990609,17970.15502,517.8491844,0,0,338
5634763,0,3218671.638,3.286335345,0,0,3
116949096,366.446779,4544899.153,280.2394055,0,0,155.825
116953456,366.446779,4545027.247,280.2394055,0,0,155.825
5638678,0,3222526.701,3.286335345,0,0,3
5638152,0,3222484.878,3.286335345,0,0,3
115853562,212.3553548,4874095.794,160.1594971,0,0,44.16666667
115853491,212.3553548,4874050.515,160.1594971,0,0,44.16666667
115959291,919.2633936,4269931.068,671.6162365,0,0,366.7826087
33518056,940.3057718,3443877.296,716.8509708,0,0,481.2
32361188,881.9247417,3424063.242,650.3146202,0,0,380.5263158
36504480,881.9247417,3727873.421,650.3146202,0,0,380.5263158
5925707,0,3400608.079,3.286335345,0,0,3
21627498,836.750859,3997501.287,570.7141949,0,0,209.9166667
5417941,0,3107495.108,3.286335345,0,0,3
5464654,0,3134306.736,3.286335345,0,0,3
22305803,914.5444039,3790081.484,635.7289837,0,0,342
23136909,864.4564491,3595463.811,601.5068301,0,0,296.8
59121,659.8545294,14050.30186,517.9114575,0,0,339.125
60104,1131.003537,14822.88997,792.6900741,0,0,387.2857143
48271,0,0,0,0,1,9
47345,0,0,0,0,1,9
5895250,0,3378491.081,3.286335345,0,0,3
5885136,0,3377289.95,3.286335345,0,0,3
5908259,0,3390617.496,3.286335345,0,0,3
116289365,279.9269973,4770397.388,209.9961803,0,0,77.57575758
115288341,212.6226085,4879736.615,159.9869887,0,0,44.06666667
115263913,212.6226085,4878647.257,159.9869887,0,0,44.06666667
116289220,279.9269973,4770384.29,209.9961803,0,0,77.57575758
115440226,279.9269973,4805977.117,203.1923536,0,0,66.15625
79,0,0,0,0,1,9
104,0,0,0,0,1,9
79,0,0,0,0,1,9
45,0,0,0,0,1,9
57,0,0,0,0,1,9
54,0,0,0,0,1,9
87,0,0,0,0,1,9
84,0,0,0,0,1,9
105,0,0,0,0,1,9
103,0,0,0,0,1,9
111,0,0,0,0,1,9
5563933,0,3191741.828,3.286335345,0,0,3
5564040,0,3191707.679,3.286335345,0,0,3
21598524,738.3637089,3998001.912,505.513131,0,0,189.8333333
22600770,738.3637089,3994874.733,505.513131,0,0,189.8333333
182,0,0,0,0,1,9
105,0,0,0,0,1,9
164,0,0,0,0,1,9
174,0,0,0,0,1,9
119,0,0,0,0,1,9
115920446,261.5302916,4870751.613,190.0056309,0,0,50.46666667
115920748,261.5302916,4870789.224,190.0056309,0,0,50.46666667
114740797,199.2599495,4895046.863,154.3994707,0,0,43.55172414
114731873,344.78167,4294234.573,270.3382453,0,0,156.5217391
114754231,199.2599495,4894737.166,154.3994707,0,0,43.55172414
115215646,356.047109,4360111.383,274.5471809,0,0,163.3636364
47296,428.0093457,11930.22552,319.3698036,0,0,187.7142857
3589,0,0,0,0,1,9
699624,427.5093566,262754.6588,318.937074,0,0,187.4285714
4159,0,0,0,0,1,9
13264,0,0,0,0,1,9
13216,0,0,0,0,1,9
13606,0,0,0,0,1,9
13571,0,0,0,0,1,9
51179,427.5093566,11562.07563,318.937074,0,0,187.4285714
51054,427.5093566,11654.28738,318.937074,0,0,187.4285714
51466,427.5093566,11536.47096,318.937074,0,0,187.4285714
51546,427.5093566,11542.69466,318.937074,0,0,187.4285714
9306,0,0,0,0,1,9
57226,428.0093457,11339.38105,319.3698036,0,0,187.7142857
57008,428.0093457,11365.68322,319.3698036,0,0,187.7142857
50837,428.0093457,11582.90063,319.3698036,0,0,187.7142857
14659,0,0,0,0,1,9
14708,0,0,0,0,1,9
3145318,3.464101615,911520.8382,2.927700219,0,0,2
3171475,3.464101615,915086.6609,2.927700219,0,0,2
3330300,3.464101615,938716.5423,2.927700219,0,0,2
317,0,0,0,0,1,9
61,0,0,0,0,1,9
95,0,0,0,0,1,9
110327902,134.8077997,4832507.757,113.7342509,0,0,46.51612903
5212848,0,2989458.139,3.286335345,0,0,3
5182680,0,2972026.157,3.286335345,0,0,3
115169370,665.3590619,4877593.356,450.4817493,0,0,100.0666667
115189917,875.9847357,4781684.301,596.1026841,0,0,179.3939394
115189981,722.9049615,4747953.433,507.2422059,0,0,174.1176471
27029197,1033.329543,3192482.423,754.0868794,0,0,458.3809524
5353445,0,3070069.515,3.286335345,0,0,3
22620477,914.5444039,3858057.933,635.7016371,0,0,341.8461538
28831557,864.4564491,3752966.413,601.4730667,0,0,296.6666667
5878252,0,3373123.76,3.286335345,0,0,3
34597021,520.5907187,4247186.078,382.8998509,0,0,162.3333333
39683101,741.1937283,4744830.759,510.1287886,0,0,173.9285714
5966922,0,3424324.968,3.286335345,0,0,3
5967270,0,3424660.814,3.286335345,0,0,3
17181943,788.8904867,3835705.186,533.9232325,0,0,221.4
25246706,720.40093,4104658.204,493.059015,0,0,185
28180735,720.40093,4395248.256,493.059015,0,0,185
39532338,667.1132909,4729151.671,460.2865257,0,0,159
17574479,620.73972,3886445.66,425.263234,0,0,185.1
162,0,0,0,0,1,9
84,0,0,0,0,1,9
73,0,0,0,0,1,9
83,0,0,0,0,1,9
65,0,0,0,0,1,9
107,0,0,0,0,1,9
21020,0,0,0,0,1,9
171172,660.1990609,40838.46411,518.0261684,0,0,338.75
21244,0,0,0,0,1,9
241626,659.8545294,66324.39377,517.8812605,0,0,339
240872,1130.668239,70704.09152,792.5524769,0,0,387.4285714
4055,0,0,0,0,1,9
226150,1130.668239,60552.11674,749.6285747,0,0,339.75
81169,0,0,0,0,1,9
5610994,0,3214265.816,3.286335345,0,0,3
116743108,320.6952603,4661881.269,243.2110635,0,0,108.2571429
119359656,340.1615917,4493865.894,261.1113526,0,0,129.025641
5,0,0,0,0,1,9
54662834,0,4891655.548,3.081315546,0,1,3.692307692
5053778,0,2897151.404,3.286335345,0,0,3
115360095,212.6226085,4865648.288,159.905113,0,0,44.03333333
115360270,279.9269973,4803297.753,203.1923536,0,0,66.15625
5320618,0,3710677.185,3,0,1,6
5336242,0,3721780.175,3,0,1,6
54356526,0,4909280.799,3.081315546,0,1,3.692307692
5505949,0,3831956.604,3,0,1,6
140,0,0,0,0,1,0
47137,430,11978.1335,320.9012977,0,0,185.4285714
157,0,0,0,0,1,0
47039,429.5,11845.55733,320.4679614,0,0,185.1428571
172,0,0,0,0,1,0
47048,430,11857.62304,320.9012977,0,0,185.4285714
152,0,0,0,0,1,0
133750,429.5,33504.48777,320.4679614,0,0,185.1428571
47705,429.5,11302.93785,304.5952232,0,0,162
70,0,0,0,0,1,0
47101,430,11925.83368,320.9012977,0,0,185.4285714
3187860,0,917173.9549,0,0,0,0
23048,0,0,0,0,1,0
23073,0,0,0,0,1,0
29278881,710.359768,3529724.476,516.6828294,0,0,248.6666667
21916484,722.5994741,3998260.166,495.5248965,0,0,183.5
40063722,668.2411883,4789008.984,462.1209901,0,0,157.1428571
23806,0,0,0,0,1,0
27618,0,0,0,0,1,0
23584,0,0,0,0,1,0
5478554,0,3143037.925,0,0,0,0
116492084,320.9015871,4764739.008,236.6924793,0,0,82.48484848
117491120,321.2534528,4763902.826,236.9055258,0,0,82.54545455
60270,1133,14976.01293,793.7915793,0,0,384.8571429
60036,1133,15102.5598,793.7915793,0,0,384.8571429
143,0,0,0,0,1,0
237,0,0,0,0,1,0
2006649,1133.5,790270.2315,794.1552565,0,0,385.1428571
2036943,1133.5,802307.0029,794.1552565,0,0,385.1428571
624,0,0,0,0,1,0
166,0,0,0,0,1,0
119,0,0,0,0,1,9
111,0,0,0,0,1,9
115,0,0,0,0,1,9
87,0,0,0,0,1,9
45833162,0,4969872.468,3.089571903,0,1,3.818181818
5177164,0,2975813.961,3.286335345,0,0,3
5176718,0,2975480.873,3.286335345,0,0,3
54360721,620.3938336,3370901.866,515.4530662,0,0,374.6857143
54367949,615.1514519,3539841.091,502.0770688,0,0,338.7741935
115899245,199.2599495,4862575.012,151.9427382,0,0,42.3
47330,428.0093457,11828.18139,319.3698036,0,0,187.7142857
47552,428.0093457,11923.6255,319.3698036,0,0,187.7142857
2527,0,0,0,0,1,9
3660,0,0,0,0,1,9
3637025,3.464101615,997288.7272,2.927700219,0,0,2
79,0,0,0,0,1,9
6044153,0,3468404.858,3.286335345,0,0,3
6044678,0,3468284.666,3.286335345,0,0,3
30049851,1182.959517,3654578.392,979.9513251,0,0,581.5714286
30050514,1437.561081,4021132.917,1115.265671,0,0,567.4117647
30051401,923.9045225,3920173.405,772.8901974,0,0,477.7222222
30605809,830.7031896,1288508.719,1087.165185,0,0,1102.905028
111,0,0,0,0,1,9
74,0,0,0,0,1,9
2516,0,0,0,0,1,9
97,0,0,0,0,1,9
25068859,720.40093,4083636.571,493.059015,0,0,185
26059581,721.6256647,4165326.882,494.4208733,0,0,186.3333333
29518860,721.6256647,4358858.597,494.4208733,0,0,186.3333333
30377539,721.6256647,4472491.624,494.4208733,0,0,186.3333333
34984244,668.2471741,4365097.078,461.5925641,0,0,160.1428571
34194453,511.417009,4222920.846,374.0491723,0,0,149.4666667
77,0,0,0,0,1,9
90,0,0,0,0,1,9
73,0,0,0,0,1,9
65,0,0,0,0,1,9
90,0,0,0,0,1,9
71,0,0,0,0,1,9
35099566,813.1613225,1199638.602,1072.565808,0,0,1112.026906
67,0,0,0,0,1,9
5194249,0,2970327.171,3.286335345,0,0,3
115472548,988.0613069,4610335.755,738.1891547,0,0,299
116485978,811.0358145,3584020.695,793.5638866,0,0,616.75
116485637,1005.386303,1852973.909,1270.707569,0,0,1196.172414
116486147,1093.067944,2034820.299,1287.664112,0,0,1164.461832
116354867,1068.806017,4442398.133,831.6712599,0,0,395.3953488
116485487,1009.52689,1941147.154,1280.506229,0,0,1201.764706
116486509,898.4927706,1505123.795,1210.524339,0,0,1195.654397
44891103,0,4961276.053,3.089571903,0,1,3.818181818
44891076,0,4961202.492,3.089571903,0,1,3.818181818
6,0,0,0,0,1,9
1953438,1242.461401,723825.3786,714.4319422,0,0,330.375
1952462,1242.461401,722588.374,714.4319422,0,0,330.375
92222,428.0093457,18493.44302,319.4915324,0,0,187.8571429
92317,428.0093457,18592.86995,319.4915324,0,0,187.8571429
92829,428.0093457,18691.68336,319.4915324,0,0,187.8571429
92888,428.0093457,18745.36501,319.4915324,0,0,187.8571429
137872,0,0,0,0,1,9
219428,427.5093566,67488.90426,319.0586321,0,0,187.5714286
137922,0,0,0,0,1,9
137906,0,0,0,0,1,9
92731,428.0093457,18586.51307,319.4915324,0,0,187.8571429
138314,0,0,0,0,1,9
138215,0,0,0,0,1,9
47549,427.5093566,11894.78528,319.0586321,0,0,187.5714286
32409,0,0,0,0,1,9
181291,0,0,0,0,1,9
1584944,0,538230.5693,2.927700219,0,0,2
5690155,0,3264478.806,3.286335345,0,0,3
5690236,0,3264523.255,3.286335345,0,0,3
5687510,0,2517362.625,2.927700219,0,0,2
6518855,642.7316703,1064349.052,517.8750586,0,0,377.8421053
5949474,824.4020777,1091983.166,672.5425363,0,0,506.2105263
6583841,1221.099505,2466887.17,701.4482241,0,0,321.625
5951787,611.3423845,980695.4879,537.9377408,0,0,458
5082658,1022.491728,1302891.277,589.5901119,0,0,278.625
4097441,0,1806081.176,2.927700219,0,0,2
4097386,1022.491728,1523152.423,589.5901119,0,0,278.625
3963608,0,2267910.393,3.286335345,0,0,3
4099595,1022.491728,1524132.867,589.5901119,0,0,278.625
4097122,1022.491728,1521732.374,589.5901119,0,0,278.625
4097963,886.0045147,1347743.044,536.7778447,0,0,222.9
144177,0,63569.89571,3.286335345,0,0,3
143289,0,63145.98659,3.286335345,0,0,3
3459212,563.5018486,1250652.833,339.7872292,0,0,181
3414662,0,1045989.333,2.927700219,0,0,2
4656460,367.091172,688904.4126,340.2035678,0,0,354
4656047,409.5078347,771209.4381,336.3146092,0,0,292.3529412
3394160,457.8485921,1140526.224,284.7310622,0,0,157
143082,0,63074.54224,3.286335345,0,0,3
143737,0,63522.62262,3.286335345,0,0,3
36957,0,0,0,0,1,9
36571,0,0,0,0,1,9
37282,0,0,0,0,1,9
36638,0,0,0,0,1,9
54752091,0,4938009.599,3.081315546,0,1,3.692307692
23734,0,0,0,0,1,9
45754816,0,4972111.996,3.089571903,0,1,3.818181818
130,0,0,0,0,1,9
38,0,0,0,0,1,9
47479,428.0093457,11220.05516,303.3644673,0,0,165
23125,0,0,0,0,1,9
115840239,99.04977104,4738150.812,82.05933736,0,0,23.9375
4,0,0,0,0,1,9
115679464,135.1164577,4856096.362,112.2421624,0,0,41.21212121
5537797,0,3165149.47,3.286335345,0,0,3
115559309,199.2599495,4870876.325,151.4296245,0,0,42.1
266112,841.0047562,80487.69452,556.4931366,0,0,238.375
3,0,0,0,0,1,9
59855,1130.668239,15039.37344,792.4612203,0,0,386.5714286
159,0,0,0,0,1,9
123,0,0,0,0,1,9
59349,1130.668239,14900.15934,792.4612203,0,0,386.5714286
5852097,0,3353644.266,3.286335345,0,0,3
115869284,199.2599495,4848538.697,152.0288314,0,0,42.33333333
115876404,254.5228215,4724118.16,196.8256832,0,0,72.41176471
110984571,134.8077997,4769315.839,113.8745065,0,0,46.58064516
5225429,0,2996237.252,3.286335345,0,0,3
5226148,0,2996674.487,3.286335345,0,0,3
88209746,511.8000024,4886422.247,360.8947123,0,0,94.875
88209206,511.8000024,4886389.854,360.8947123,0,0,94.875
115256836,474.0007882,4879200.282,324.7292702,0,0,76.5
115256558,474.0007882,4877995.233,324.7292702,0,0,76.5
115677970,389.7051022,4853887.618,276.9703315,0,0,80.12903226
5158837,0,2958303.785,0,0,0,0
115567624,137.9068008,4985348.364,104.7016345,0,0,26.83333333
67483998,102.2643633,4844259.118,121.3616398,0,0,39.95
67560037,106.0584744,4815686.763,164.8421467,0,0,51.8
5589024,851.8769473,1794532.872,918.4106726,0,0,557.9
5583439,0,3147331.441,0,0,0,0
115128621,120.2675589,4984278.74,102.1351098,0,0,27.1
115154154,216.2143447,4976399.504,197.2269311,0,0,52.63333333
5787554,0,3316619.137,3.286335345,0,0,3
115195400,75.04152696,5004814.876,87.62079347,0,0,28.86206897
115195853,75.04152696,5004795.818,76.98263724,0,0,26.34482759
15091821,838.5750811,3223617.429,721.1939353,0,0,409.25
53517,0,0,0,0,1,0
115559047,849.5567814,3914151.18,753.8003715,0,0,474.031746
117292281,319.1333034,4578821.967,246.9143082,0,0,118.1
117292296,343.8228948,4511438.942,263.5742166,0,0,140.5952381
5672374,0,3243018.121,0,0,0,0
5672293,0,3243218.437,0,0,0,0
5532575,0,3162549.985,0,0,0,0
115639295,293.1426575,4731484.671,229.6105889,0,0,98.41666667
116081816,199.3768865,4956793.123,152.8341923,0,0,39.36666667
115998166,199.3768865,4954898.833,152.8341923,0,0,39.36666667
115988438,199.3768865,4960717.507,152.8341923,0,0,39.36666667
115692910,579.9308022,4789150.951,422.7318975,0,0,159.9428571
115103464,218.0851734,4975307.222,167.104468,0,0,43.03333333
30081145,140.2255326,4810672.806,215.5985853,0,0,97.36363636
36086,0,0,0,0,1,9
5001,0,0,0,0,1,0
47265,430,11968.91485,320.9012977,0,0,185.4285714
3965,0,0,0,0,1,0
47709,430,12074.9121,320.9012977,0,0,185.4285714
3266927,0,928603.7145,0,0,0,0
3446724,0,959132.544,0,0,0,0
23218,0,0,0,0,1,0
23282,0,0,0,0,1,0
115866579,65.21174303,4905245.015,160.0862167,0,0,36.25806452
50636,404.2848006,9955.032889,933.6806443,0,0,503.4545455
5730929,0,3287854.074,3.033150178,0,0,3.5
115144806,276.8826466,4924767.263,309.5813445,0,0,82.38709677
